Collection Date,Waterbody Name,Waterbody Type,Latitude,Longitude,Land Use Region,Species Code,Common Name,Sex,Fork Length (mm),Total Length (mm),Weight (g),Hg (mg/kg)
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,LKWH,Lake Whitefish,Female,487.0,545.0,1772.0,0.063
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,LKWH,Lake Whitefish,Male,470.0,525.0,1422.0,0.04
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,LKWH,Lake Whitefish,Female,368.0,418.0,688.0,0.083
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,LKWH,Lake Whitefish,Male,443.0,492.0,1106.0,0.106
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,LKWH,Lake Whitefish,Female,454.0,511.0,1345.0,0.113
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,818.0,882.0,4742.0,1.885
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,555.0,588.0,1190.0,0.346
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,820.0,865.0,5250.0,1.142
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,666.0,709.0,2097.0,0.43
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,668.0,700.0,2054.0,0.757
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,718.0,757.0,2688.0,0.47
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,642.0,678.0,1890.0,0.455
2012-09-28,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,NRPK,Northern Pike,Female,596.0,637.0,1566.0,0.325
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,412.0,440.0,726.0,0.786
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,450.0,481.0,970.0,0.347
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,457.0,487.0,994.0,0.57
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,520.0,544.0,746.0,0.356
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,369.0,420.0,659.0,0.468
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,692.0,723.0,4248.0,0.783
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,459.0,490.0,945.0,1.012
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,454.0,480.0,828.0,0.965
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Male,372.0,396.0,516.0,0.235
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Male,434.0,459.0,830.0,0.721
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,618.0,645.0,2704.0,0.807
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,395.0,424.0,656.0,0.463
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,510.0,538.0,1218.0,0.769
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Male,445.0,471.0,862.0,0.633
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,756.0,787.0,4764.0,1.593
2012-09-27,Elinor Lake,Lake,54.663957,-111.656404,Lower Athabasca,WALL,Walleye,Female,702.0,735.0,4074.0,1.125
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Female,522.0,576.0,2150.0,0.037
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Male,540.0,597.0,2325.0,0.029
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Male,526.0,584.0,2475.0,0.018
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Male,542.0,602.0,2750.0,0.04
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Male,471.0,521.0,1800.0,0.041
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Female,517.0,576.0,2225.0,0.039
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Male,517.0,588.0,2175.0,0.024
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Male,540.0,601.0,2700.0,0.044
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,LKWH,Lake Whitefish,Male,520.0,572.0,2025.0,0.029
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Male,495.0,535.0,750.0,0.311
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Female,564.0,602.0,1050.0,0.473
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Female,446.0,489.0,725.0,0.105
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Male,515.0,548.0,800.0,0.479
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Male,530.0,549.0,750.0,0.605
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Male,521.0,557.0,1025.0,0.306
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Male,523.0,557.0,1000.0,0.441
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Male,510.0,540.0,750.0,0.566
2012-09-28,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Female,474.0,502.0,725.0,0.265
2017-09-21,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Female,690.0,729.0,2162.0,0.724
2017-09-21,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Female,912.0,955.0,7000.0,2.081
2017-09-21,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Female,581.0,621.0,1470.0,0.295
2017-09-21,Ethel Lake,Lake,54.53164,-110.349785,Lower Athabasca,NRPK,Northern Pike,Female,589.0,626.0,1385.0,0.318
